DrugID	Drug_Target
CIDm00000187	2798
CIDm00000187	59340
CIDm00000187	2852
CIDm00000187	5020
CIDm00000187	23620
CIDm00000187	6000
CIDm00000187	6387
CIDm00000187	5173
CIDm00000187	152
CIDm00000187	6750
CIDm00000187	2767
CIDm00000187	150
CIDm00000187	2922
CIDm00000187	187
CIDm00000187	5028
CIDm00000187	885
CIDm00000187	594857
CIDm00000187	57413
CIDm00000187	4842
CIDm00000187	339403
CIDm00000187	2769
CIDm00000187	2832
CIDm00000187	2912
CIDm00000187	7200
CIDm00000187	4987
CIDm00000187	1139
CIDm00000187	23566
CIDm00000187	9170
CIDm00000187	8477
CIDm00000187	5539
CIDm00000187	5864
CIDm00000187	128674
CIDm00000187	6915
CIDm00000187	886
CIDm00000187	10887
CIDm00000187	57153
CIDm00000187	1902
CIDm00000187	51083
CIDm00000187	3062
CIDm00000187	5290
CIDm00000187	56923
CIDm00000187	4988
CIDm00000187	1128
CIDm00000187	10663
CIDm00000187	84109
CIDm00000187	10316
CIDm00000187	1909
CIDm00000187	51289
CIDm00000187	94233
CIDm00000187	1233
CIDm00000187	6844
CIDm00000187	7204
CIDm00000187	10803
CIDm00000187	22999
CIDm00000187	10886
CIDm00000187	6869
CIDm00000187	113
CIDm00000187	5021
CIDm00000187	4544
CIDm00000187	2693
CIDm00000187	5367
CIDm00000187	1241
CIDm00000187	551
CIDm00000187	5179
CIDm00000187	4295
CIDm00000187	6754
CIDm00000187	6751
CIDm00000187	6366
CIDm00000187	6755
CIDm00000187	6752
CIDm00000187	623
CIDm00000187	4923
CIDm00000187	1133
CIDm00000187	4283
CIDm00000187	1910
CIDm00000187	2869
CIDm00000187	2847
CIDm00000187	9628
CIDm00000187	1908
CIDm00000187	146
CIDm00000187	60482
CIDm00000187	1906
CIDm00000187	2520
CIDm00000187	2911
CIDm00000187	4543
CIDm00000187	186
CIDm00000187	1234
CIDm00000187	4986
CIDm00000187	84539
CIDm00000187	6857
CIDm00000187	3351
CIDm00000187	3576
CIDm00000187	147
CIDm00000187	5726
CIDm00000187	7852
CIDm00000187	887
CIDm00000187	6863
CIDm00000187	1137
CIDm00000187	6616
CIDm00000187	2837
CIDm00000187	3627
CIDm00000187	23446
CIDm00000187	111
CIDm00000187	108
CIDm00000187	6866
CIDm00000187	2796
CIDm00000187	196883
CIDm00000187	54331
CIDm00000187	3358
CIDm00000187	2833
CIDm00000187	64106
CIDm00000187	1135
CIDm00000187	1129
CIDm00000187	5697
CIDm00000187	1232
CIDm00000187	4889
CIDm00000187	1103
CIDm00000187	5540
CIDm00000187	5029
CIDm00000187	6870
CIDm00000187	3350
CIDm00000187	7054
CIDm00000187	1236
CIDm00000187	1269
CIDm00000187	5996
CIDm00000187	552
CIDm00000187	4922
CIDm00000187	3354
CIDm00000187	156
CIDm00000187	5030
CIDm00000187	57007
CIDm00000187	5368
CIDm00000187	1813
CIDm00000187	1814
CIDm00000187	590
CIDm00000187	2641
CIDm00000187	2770
CIDm00000187	11255
CIDm00000187	1131
CIDm00000187	4852
CIDm00000187	387129
CIDm00000187	2771
CIDm00000187	7201
CIDm00000187	3361
CIDm00000187	5999
CIDm00000187	1815
CIDm00000187	3355
CIDm00000187	6572
CIDm00000187	2915
CIDm00000187	1134
CIDm00000187	148
CIDm00000187	346562
CIDm00000187	8997
CIDm00000187	1230
CIDm00000187	3061
CIDm00000187	3357
CIDm00000187	43
CIDm00000187	1901
CIDm00000187	2773
CIDm00000187	3269
CIDm00000187	351
CIDm00000187	183
CIDm00000187	185
CIDm00000187	5731
CIDm00000187	3060
CIDm00000187	1132
CIDm00000187	2913
CIDm00000187	4887
CIDm00000187	8811
CIDm00000187	1268
CIDm00000187	1903
CIDm00000187	2587
CIDm00000187	2776
CIDm00000187	2925
CIDm00000187	5031
CIDm00000187	4886
CIDm00000187	2862
CIDm00000187	4829
CIDm00000187	64805
CIDm00000187	84634
CIDm00000190	3177
CIDm00000190	353
CIDm00000190	8846
CIDm00000190	55825
CIDm00000190	3251
CIDm00000190	32
CIDm00000190	52
CIDm00000190	4595
CIDm00000190	5028
CIDm00000190	221120
CIDm00000190	4860
CIDm00000190	6733
CIDm00000191	5732
CIDm00000191	9154
CIDm00000191	4860
CIDm00000191	64078
CIDm00000191	7422
CIDm00000191	183
CIDm00000191	3362
CIDm00000191	132
CIDm00000191	1236
CIDm00000191	351
CIDm00000191	4987
CIDm00000191	10636
CIDm00000191	551
CIDm00000191	9153
CIDm00000191	339403
CIDm00000191	23038
CIDm00000191	55315
CIDm00000191	2641
CIDm00000191	7432
CIDm00000191	152
CIDm00000191	51083
CIDm00000191	222962
CIDm00000191	6750
CIDm00000191	186
CIDm00000191	6343
CIDm00000191	100
CIDm00000191	9170
CIDm00000191	1813
CIDm00000191	4886
CIDm00000191	150
CIDm00000191	7253
CIDm00000191	4160
CIDm00000191	1234
CIDm00000191	4986
CIDm00000191	136
CIDm00000191	1392
CIDm00000191	59340
CIDm00000191	84539
CIDm00000191	153
CIDm00000191	2492
CIDm00000191	1312
CIDm00000191	2778
CIDm00000191	4157
CIDm00000191	6752
CIDm00000191	4548
CIDm00000191	2030
CIDm00000191	1803
CIDm00000191	4907
CIDm00000191	5030
CIDm00000191	7433
CIDm00000191	2921
CIDm00000191	9934
CIDm00000191	3350
CIDm00000191	1230
CIDm00000191	53829
CIDm00000191	2919
CIDm00000191	2920
CIDm00000191	155
CIDm00000191	113179
CIDm00000191	8811
CIDm00000191	3274
CIDm00000191	2833
CIDm00000191	1269
CIDm00000191	5368
CIDm00000191	3363
CIDm00000191	5741
CIDm00000191	4552
CIDm00000191	4887
CIDm00000191	5540
CIDm00000191	27199
CIDm00000191	55361
CIDm00000191	5179
CIDm00000191	4914
CIDm00000191	6754
CIDm00000191	6751
CIDm00000191	6755
CIDm00000191	554
CIDm00000191	108
CIDm00000191	3973
CIDm00000191	4159
CIDm00000191	623
CIDm00000191	2773
CIDm00000191	3351
CIDm00000191	64407
CIDm00000191	111
CIDm00000191	3576
CIDm00000191	133
CIDm00000191	1816
CIDm00000191	846
CIDm00000191	3627
CIDm00000191	5729
CIDm00000191	2740
CIDm00000191	4161
CIDm00000191	135
CIDm00000191	4889
CIDm00000191	1232
CIDm00000191	2914
CIDm00000191	1814
CIDm00000191	7852
CIDm00000191	51289
CIDm00000191	59350
CIDm00000191	2771
CIDm00000191	10316
CIDm00000191	84618
CIDm00000191	1268
CIDm00000191	10663
CIDm00000191	4158
CIDm00000191	57007
CIDm00000191	191
CIDm00000191	4988
CIDm00000191	56923
CIDm00000191	5028
CIDm00000191	8484
CIDm00000191	5733
CIDm00000191	122042
CIDm00000191	23566
CIDm00000191	5443
CIDm00000191	134
CIDm00000191	2847
CIDm00000191	3360
CIDm00000191	4985
CIDm00000191	3579
CIDm00000191	1233
CIDm00000191	1633
CIDm00000191	2832
CIDm00000191	2913
CIDm00000191	5734
CIDm00000191	1132
CIDm00000191	594857
CIDm00000191	187
CIDm00000191	2912
CIDm00000191	1815
CIDm00000191	1902
CIDm00000191	5173
CIDm00000191	6366
CIDm00000191	23382
CIDm00000191	93034
CIDm00000191	10768
CIDm00000191	10803
CIDm00000191	4915
CIDm00000191	635
CIDm00000191	22978
CIDm00000191	3361
CIDm00000191	3177
CIDm00000191	387129
CIDm00000191	3355
CIDm00000191	57413
CIDm00000191	154
CIDm00000191	3354
CIDm00000191	2587
CIDm00000191	11255
CIDm00000191	2770
CIDm00000191	64805
CIDm00000191	796
CIDm00000191	836
CIDm00000191	134864
CIDm00000191	6387
CIDm00000191	5739
CIDm00000191	4852
CIDm00000191	161823
CIDm00000192	54936
CIDm00000192	141
CIDm00000192	54625
CIDm00000192	53343
CIDm00000192	142
CIDm00000192	1938
CIDm00000192	23530
CIDm00000192	8505
CIDm00000192	7226
CIDm00000192	23408
CIDm00000192	11164
CIDm00000192	952
CIDm00000192	23410
CIDm00000193	10919
CIDm00000193	6419
CIDm00000193	115708
CIDm00000193	51805
CIDm00000193	635
CIDm00000193	4234
CIDm00000193	29072
CIDm00000193	6839
CIDm00000193	79813
CIDm00000193	191
CIDm00000193	23411
CIDm00000193	84274
CIDm00000193	2593
CIDm00000193	57412
CIDm00000193	3276
CIDm00000193	51451
CIDm00000193	1787
CIDm00000193	5110
CIDm00000193	55170
CIDm00000193	57570
CIDm00000193	54496
CIDm00000193	8731
CIDm00000193	9739
CIDm00000193	1788
CIDm00000193	9869
CIDm00000193	84787
CIDm00000193	80854
CIDm00000193	4837
CIDm00000193	55006
CIDm00000193	10419
CIDm00000193	5409
CIDm00000193	29104
CIDm00000193	51111
CIDm00000193	10785
CIDm00000193	23463
CIDm00000193	4609
CIDm00000193	23378
CIDm00000193	8732
CIDm00000193	84444
CIDm00000193	54904
CIDm00000193	1312
CIDm00000193	51106
CIDm00000193	7172
CIDm00000193	64216
CIDm00000193	55621
CIDm00000193	1789
CIDm00000193	27292
CIDm00000193	3275
CIDm00000193	15
CIDm00000193	79723
CIDm00000193	7799
CIDm00000193	27037
CIDm00000193	79979
CIDm00000193	55870
CIDm00000193	4552
CIDm00000193	11185
CIDm00000193	5431
CIDm00000193	27232
CIDm00000193	107080644
CIDm00000193	23382
CIDm00000193	10768
CIDm00000193	220074
CIDm00000193	1786
CIDm00000193	5432
CIDm00000193	51611
CIDm00000193	4297
CIDm00000193	196541
CIDm00000193	10400
CIDm00000193	3176
CIDm00000193	93166
CIDm00000193	4548
CIDm00000193	118881
CIDm00000193	28989
CIDm00000193	23626
CIDm00000193	10196
CIDm00000193	83852
CIDm00000193	56979
CIDm00000193	10498
CIDm00000193	2146
CIDm00000194	170685
CIDm00000195	158
CIDm00000195	122622
CIDm00000195	159
CIDm00000195	471
CIDm00000197	29028
CIDm00000197	8714
CIDm00000197	55312
CIDm00000197	286
CIDm00000197	10020
CIDm00000197	11325
CIDm00000197	5604
CIDm00000197	488
CIDm00000197	10926
CIDm00000197	8566
CIDm00000197	84893
CIDm00000197	8449
CIDm00000197	4116
CIDm00000197	11218
CIDm00000197	80308
CIDm00000197	9785
CIDm00000197	6228
CIDm00000197	165545
CIDm00000197	7919
CIDm00000197	140469
CIDm00000197	140809
CIDm00000197	6391
CIDm00000197	5567
CIDm00000197	4634
CIDm00000197	5701
CIDm00000197	72
CIDm00000197	6750
CIDm00000197	140609
CIDm00000197	51755
CIDm00000197	5965
CIDm00000197	10575
CIDm00000197	2869
CIDm00000197	10476
CIDm00000197	659
CIDm00000197	54106
CIDm00000197	285643
CIDm00000197	131890
CIDm00000197	5984
CIDm00000197	84643
CIDm00000197	9879
CIDm00000197	22794
CIDm00000197	2064
CIDm00000197	908
CIDm00000197	152831
CIDm00000197	60625
CIDm00000197	1655
CIDm00000197	64768
CIDm00000197	9451
CIDm00000197	2356
CIDm00000197	161823
CIDm00000197	5473
CIDm00000197	7879
CIDm00000197	55781
CIDm00000197	9914
CIDm00000197	79895
CIDm00000197	5565
CIDm00000197	7296
CIDm00000197	10058
CIDm00000197	1499
CIDm00000197	10694
CIDm00000197	8899
CIDm00000197	3313
CIDm00000197	1665
CIDm00000197	10351
CIDm00000197	1019
CIDm00000197	5566
CIDm00000197	2580
CIDm00000197	3797
CIDm00000197	1662
CIDm00000197	284716
CIDm00000197	57494
CIDm00000197	55577
CIDm00000197	7134
CIDm00000197	245973
CIDm00000197	166378
CIDm00000197	6156
CIDm00000197	64781
CIDm00000197	5985
CIDm00000197	81930
CIDm00000197	2752
CIDm00000197	8428
CIDm00000197	4139
CIDm00000197	19
CIDm00000197	2645
CIDm00000197	5562
CIDm00000197	1739
CIDm00000197	487
CIDm00000197	9024
CIDm00000197	5600
CIDm00000197	84446
CIDm00000197	23235
CIDm00000197	9429
CIDm00000197	5213
CIDm00000197	5031
CIDm00000197	6683
CIDm00000197	2712
CIDm00000197	3705
CIDm00000197	5315
CIDm00000197	2011
CIDm00000197	23439
CIDm00000197	64805
CIDm00000197	207
CIDm00000197	9942
CIDm00000197	8653
CIDm00000197	6915
CIDm00000197	6733
CIDm00000197	5864
CIDm00000197	57571
CIDm00000197	518
CIDm00000197	84617
CIDm00000197	2033
CIDm00000197	9829
CIDm00000197	3312
CIDm00000197	5494
CIDm00000197	5582
CIDm00000197	25902
CIDm00000197	2475
CIDm00000197	4140
CIDm00000197	5571
CIDm00000197	51727
CIDm00000197	2710
CIDm00000197	641
CIDm00000197	150094
CIDm00000197	4632
CIDm00000197	21
CIDm00000197	11284
CIDm00000197	6710
CIDm00000197	2081
CIDm00000197	51382
CIDm00000197	1120
CIDm00000197	9060
CIDm00000197	4176
CIDm00000197	10461
CIDm00000197	8802
CIDm00000197	5861
CIDm00000197	4622
CIDm00000197	8900
CIDm00000197	84630
CIDm00000197	10576
CIDm00000197	890
CIDm00000197	10606
CIDm00000197	528
CIDm00000197	5347
CIDm00000197	8815
CIDm00000197	6712
CIDm00000197	57787
CIDm00000197	23178
CIDm00000197	8021
CIDm00000197	9525
CIDm00000197	5563
CIDm00000197	47
CIDm00000197	983
CIDm00000197	517
CIDm00000197	5598
CIDm00000197	51332
CIDm00000197	6950
CIDm00000197	213
CIDm00000197	23020
CIDm00000197	256356
CIDm00000197	1785
CIDm00000197	6517
CIDm00000197	9061
CIDm00000197	10057
CIDm00000197	1020
CIDm00000197	7084
CIDm00000197	11269
CIDm00000197	5593
CIDm00000197	1017
CIDm00000197	4620
CIDm00000197	10890
CIDm00000197	80347
CIDm00000197	55500
CIDm00000197	55224
CIDm00000197	10856
CIDm00000197	23729
CIDm00000197	483
CIDm00000197	486
CIDm00000197	7037
CIDm00000197	51534
CIDm00000197	527
CIDm00000197	6240
CIDm00000197	90423
CIDm00000197	6389
CIDm00000197	515
CIDm00000197	26576
CIDm00000197	514
CIDm00000197	533
CIDm00000197	6390
CIDm00000197	3799
CIDm00000197	7371
CIDm00000197	5595
CIDm00000197	6714
CIDm00000197	5464
CIDm00000197	482
CIDm00000197	4218
CIDm00000197	5029
CIDm00000197	654364
CIDm00000197	25
CIDm00000197	529
CIDm00000197	7083
CIDm00000197	4363
CIDm00000197	5030
CIDm00000197	10120
CIDm00000197	10574
CIDm00000197	5810
CIDm00000197	5091
CIDm00000197	790
CIDm00000197	4628
CIDm00000197	891
CIDm00000197	27183
CIDm00000197	6392
CIDm00000197	538
CIDm00000197	523
CIDm00000197	1808
CIDm00000197	1400
CIDm00000197	10570
CIDm00000197	1660
CIDm00000197	50
CIDm00000197	1809
CIDm00000197	5516
CIDm00000197	11200
CIDm00000197	51284
CIDm00000197	1432
CIDm00000197	59
CIDm00000197	7098
CIDm00000197	489
CIDm00000197	3796
CIDm00000197	5603
CIDm00000197	4644
CIDm00000197	6300
CIDm00000197	23517
CIDm00000197	5564
CIDm00000197	55914
CIDm00000197	5983
CIDm00000197	56896
CIDm00000197	2107
CIDm00000197	1069
CIDm00000197	5704
CIDm00000197	10978
CIDm00000197	800
CIDm00000197	5568
CIDm00000197	477
CIDm00000197	368
CIDm00000197	284656
CIDm00000197	990
CIDm00000197	10588
CIDm00000197	480
CIDm00000197	9261
CIDm00000197	4508
CIDm00000197	8317
CIDm00000197	24137
CIDm00000197	513
CIDm00000197	525
CIDm00000197	4174
CIDm00000197	54981
CIDm00000197	83732
CIDm00000197	6732
CIDm00000197	4751
CIDm00000197	10454
CIDm00000197	1975
CIDm00000197	956
CIDm00000197	8382
CIDm00000197	8668
CIDm00000197	317
CIDm00000197	1503
CIDm00000197	1607
CIDm00000197	3674
CIDm00000197	1606
CIDm00000197	55739
CIDm00000197	79646
CIDm00000197	1608
CIDm00000197	1021
CIDm00000197	3320
CIDm00000197	55229
CIDm00000197	2247
CIDm00000197	6709
CIDm00000197	1263
CIDm00000197	7450
CIDm00000197	10769
CIDm00000197	29922
CIDm00000197	953
CIDm00000197	377841
CIDm00000197	64241
CIDm00000197	9133
CIDm00000197	4172
CIDm00000197	5613
CIDm00000197	55278
CIDm00000197	7280
CIDm00000197	51422
CIDm00000197	5188
CIDm00000197	2585
CIDm00000197	162417
CIDm00000197	183
CIDm00000197	5209
CIDm00000197	22948
CIDm00000197	9619
CIDm00000197	56848
CIDm00000197	84515
CIDm00000197	516
CIDm00000197	5471
CIDm00000197	5578
CIDm00000197	23586
CIDm00000197	6872
CIDm00000197	245972
CIDm00000197	9114
CIDm00000197	6130
CIDm00000197	132
CIDm00000197	7170
CIDm00000197	481
CIDm00000197	5244
CIDm00000197	5592
CIDm00000197	11069
CIDm00000197	1659
CIDm00000197	6790
CIDm00000197	540
CIDm00000197	1778
CIDm00000197	157
CIDm00000197	2618
CIDm00000197	32
CIDm00000197	50832
CIDm00000197	4173
CIDm00000197	27068
CIDm00000197	2149
CIDm00000197	5208
CIDm00000197	4905
CIDm00000197	10383
CIDm00000197	5872
CIDm00000197	57731
CIDm00000197	5243
CIDm00000197	10121
CIDm00000197	4012
CIDm00000197	4998
CIDm00000197	26153
CIDm00000197	1062
CIDm00000197	6711
CIDm00000197	4171
CIDm00000197	3815
CIDm00000197	5976
CIDm00000197	23262
CIDm00000197	1612
CIDm00000197	4646
CIDm00000197	9371
CIDm00000197	4175
CIDm00000197	10733
CIDm00000197	5207
CIDm00000197	5164
CIDm00000197	5577
CIDm00000197	108
CIDm00000197	439
CIDm00000197	10382
CIDm00000197	7168
CIDm00000197	7283
CIDm00000197	11004
CIDm00000197	6188
CIDm00000197	1841
CIDm00000197	129607
CIDm00000197	498
CIDm00000197	4832
CIDm00000197	479
CIDm00000197	496
CIDm00000197	5211
CIDm00000197	81027
CIDm00000197	4626
CIDm00000197	340273
CIDm00000197	3702
CIDm00000197	3633
CIDm00000197	4833
CIDm00000197	5166
CIDm00000197	4627
CIDm00000197	506
CIDm00000197	89845
CIDm00000197	476
CIDm00000197	1737
CIDm00000197	10097
CIDm00000197	92797
CIDm00000197	80025
CIDm00000197	1654
CIDm00000197	509
CIDm00000197	7203
CIDm00000197	1716
CIDm00000197	84790
CIDm00000197	7184
CIDm00000197	1743
CIDm00000197	56623
CIDm00000197	5214
CIDm00000197	5884
CIDm00000197	50808
CIDm00000197	10376
CIDm00000197	8766
CIDm00000197	2047
CIDm00000197	54514
CIDm00000197	4361
CIDm00000197	5728
CIDm00000197	549
CIDm00000197	54205
CIDm00000197	4952
CIDm00000197	522
CIDm00000197	64080
CIDm00000197	5747
CIDm00000197	5832
CIDm00000197	7171
CIDm00000197	27124
CIDm00000197	5700
CIDm00000197	23236
CIDm00000197	6011
CIDm00000197	5286
CIDm00000197	346562
CIDm00000197	3635
CIDm00000197	7514
CIDm00000197	8877
CIDm00000197	495
CIDm00000197	5111
CIDm00000197	8050
CIDm00000197	5702
CIDm00000197	7409
CIDm00000197	51763
CIDm00000197	10552
CIDm00000197	2050
CIDm00000197	6208
CIDm00000197	2997
CIDm00000197	7125
CIDm00000197	2998
CIDm00000197	8312
CIDm00000197	5515
CIDm00000197	5028
CIDm00000197	4846
CIDm00000197	9934
CIDm00000197	2776
CIDm00000197	4635
CIDm00000197	53829
CIDm00000197	526
CIDm00000197	64223
CIDm00000197	87178
CIDm00000197	4522
CIDm00000197	150465
CIDm00000197	4637
CIDm00000197	156
CIDm00000197	3937
CIDm00000197	4831
CIDm00000197	3706
CIDm00000197	2049
CIDm00000197	954
CIDm00000197	6833
CIDm00000197	204
CIDm00000197	83549
CIDm00000197	9296
CIDm00000197	203
CIDm00000197	10094
CIDm00000197	4830
CIDm00000197	5331
CIDm00000197	2046
CIDm00000197	57194
CIDm00000197	1080
CIDm00000197	56474
CIDm00000197	539
CIDm00000197	4651
CIDm00000197	1373
CIDm00000197	10109
CIDm00000197	9353
CIDm00000197	3636
CIDm00000197	26007
CIDm00000197	1158
CIDm00000197	205
CIDm00000197	24
CIDm00000197	26289
CIDm00000197	3643
CIDm00000197	5706
CIDm00000197	200576
CIDm00000197	4629
CIDm00000197	2932
CIDm00000197	5435
CIDm00000197	7277
CIDm00000197	1738
CIDm00000197	2045
CIDm00000197	1633
CIDm00000197	5705
CIDm00000197	3767
CIDm00000197	158067
CIDm00000197	10201
CIDm00000197	5198
CIDm00000197	122481
CIDm00000197	57198
CIDm00000197	286410
CIDm00000197	238
CIDm00000197	10092
CIDm00000197	10096
CIDm00000197	85320
CIDm00000197	2641
CIDm00000197	2048
CIDm00000197	285220
CIDm00000197	2584
CIDm00000197	5210
CIDm00000197	10060
CIDm00000197	1152
CIDm00000197	7846
CIDm00000197	2044
CIDm00000197	55361
CIDm00000197	2041
CIDm00000197	1119
CIDm00000197	2043
CIDm00000197	2746
CIDm00000197	53354
CIDm00000197	5594
CIDm00000197	1969
CIDm00000197	3326
CIDm00000197	1160
CIDm00000197	5230
CIDm00000197	2931
CIDm00000197	5330
CIDm00000197	23200
CIDm00000197	10347
CIDm00000197	347733
CIDm00000197	2987
CIDm00000197	2042
CIDm00000197	10295
CIDm00000198	2998
CIDm00000198	2997
CIDm00000199	79814
CIDm00000199	4953
CIDm00000199	113451
CIDm00000200	471
CIDm00000200	158
CIDm00000200	10606
CIDm00000200	5563
CIDm00000200	5562
CIDm00000202	27235
CIDm00000203	55821
CIDm00000205	5689
CIDm00000205	5686
CIDm00000205	6509
CIDm00000205	29927
CIDm00000205	5682
CIDm00000205	6897
CIDm00000205	55176
CIDm00000205	56301
CIDm00000205	5685
CIDm00000205	80222
CIDm00000205	5695
CIDm00000205	54407
CIDm00000205	5715
CIDm00000205	113675
CIDm00000205	123283
CIDm00000205	5690
CIDm00000205	5699
CIDm00000205	7314
CIDm00000205	10993
CIDm00000205	6233
CIDm00000205	7316
CIDm00000206	8086
CIDm00000206	5648
CIDm00000206	2641
CIDm00000206	8972
CIDm00000206	350
CIDm00000206	4124
CIDm00000206	360203
CIDm00000206	5837
CIDm00000206	2584
CIDm00000206	279
CIDm00000206	81035
CIDm00000206	65078
CIDm00000206	112937
CIDm00000206	23632
CIDm00000206	3957
CIDm00000206	2217
CIDm00000206	6614
CIDm00000206	130589
CIDm00000206	1066
CIDm00000206	154091
CIDm00000206	6513
CIDm00000206	23324
CIDm00000206	2548
CIDm00000206	146433
CIDm00000206	80267
CIDm00000206	78989
CIDm00000206	53343
CIDm00000206	11181
CIDm00000206	23193
CIDm00000206	6010
CIDm00000206	9695
CIDm00000206	213
CIDm00000206	11253
CIDm00000206	2645
CIDm00000206	2990
CIDm00000206	1773
CIDm00000206	80332
CIDm00000206	2335
CIDm00000206	2585
CIDm00000206	4057
CIDm00000206	2220
CIDm00000206	1942
CIDm00000206	30835
CIDm00000206	3643
CIDm00000206	2205
CIDm00000206	11182
CIDm00000206	3963
CIDm00000206	653499
CIDm00000206	6524
CIDm00000206	9563
CIDm00000206	2992
CIDm00000206	57818
CIDm00000206	3053
CIDm00000206	6515
CIDm00000206	10507
CIDm00000206	6517
CIDm00000206	590
CIDm00000206	7422
CIDm00000206	5054
CIDm00000206	6476
CIDm00000206	3593
CIDm00000206	80201
CIDm00000206	3320
CIDm00000206	948
CIDm00000206	4353
CIDm00000206	5122
CIDm00000206	5836
CIDm00000206	2646
CIDm00000206	178
CIDm00000206	26232
CIDm00000206	124905666
CIDm00000206	79694
CIDm00000206	155184
CIDm00000206	66035
CIDm00000206	57134
CIDm00000206	2717
CIDm00000206	462
CIDm00000206	5742
CIDm00000206	1081
CIDm00000206	653499
CIDm00000206	111089941
CIDm00000206	55741
CIDm00000206	1803
CIDm00000206	2538
CIDm00000206	8704
CIDm00000206	3906
CIDm00000206	3963
CIDm00000206	2629
CIDm00000206	7018
CIDm00000206	3099
CIDm00000206	3958
CIDm00000206	2581
CIDm00000206	1356
CIDm00000206	3101
CIDm00000206	3569
CIDm00000206	2266
CIDm00000206	10007
CIDm00000206	124905668
CIDm00000206	821
CIDm00000206	29988
CIDm00000206	2595
CIDm00000206	57704
CIDm00000206	124905660
CIDm00000206	8467
CIDm00000206	811
CIDm00000206	4121
CIDm00000206	6523
CIDm00000206	6441
CIDm00000206	200010
CIDm00000206	3949
CIDm00000206	124905666
CIDm00000206	2683
CIDm00000206	124905660
CIDm00000206	1509
CIDm00000206	2923
CIDm00000206	4247
CIDm00000206	124905658
CIDm00000206	277
CIDm00000206	6518
CIDm00000206	2720
CIDm00000206	278
CIDm00000206	914
CIDm00000206	81031
CIDm00000206	6514
CIDm00000206	3938
CIDm00000206	7941
CIDm00000206	3456
CIDm00000206	124905658
CIDm00000206	284654
CIDm00000206	124905668
CIDm00000206	280
CIDm00000206	124905666
CIDm00000206	10905
CIDm00000206	124905660
CIDm00000206	124905658
CIDm00000206	4122
CIDm00000206	4125
CIDm00000206	279
CIDm00000206	276
CIDm00000206	124905668
CIDm00000206	231
CIDm00000207	85007
CIDm00000207	501
CIDm00000207	51097
CIDm00000207	10157
CIDm00000208	5836
CIDm00000208	2997
CIDm00000208	9563
CIDm00000208	5837
CIDm00000208	83440
CIDm00000208	2632
CIDm00000208	2539
CIDm00000208	3482
CIDm00000208	2645
CIDm00000208	80201
CIDm00000208	51477
CIDm00000208	2821
CIDm00000208	231
CIDm00000208	4351
CIDm00000208	55276
CIDm00000208	3101
CIDm00000208	3099
CIDm00000208	4074
CIDm00000210	84620
CIDm00000210	6480
CIDm00000213	10316
CIDm00000213	5742
CIDm00000213	6915
CIDm00000213	7200
CIDm00000213	2149
CIDm00000213	8477
CIDm00000213	5028
CIDm00000213	1906
CIDm00000213	8111
CIDm00000213	1128
CIDm00000213	9630
CIDm00000213	23236
CIDm00000213	84634
CIDm00000213	886
CIDm00000213	1909
CIDm00000213	5737
CIDm00000213	9170
CIDm00000213	4923
CIDm00000213	10886
CIDm00000213	23620
CIDm00000213	5290
CIDm00000213	5731
CIDm00000213	6863
